id,District,sub_district,CHPs_zone,Community,cycle,registrant,module,training_date,training_venue,trainer,training_topic,ben_id,hhid,gender,phy_state,_parent_index
2952,202-East Mamprusi,312-Nalerigu,4046-Jawani CHPS,5326-Jawani,1,Isaac Tia,N1. Agriculture and GFC Introduction,30/04/2023,Jawani,Tia Isaac,N1. Agriculture and GFC Introduction,C1-202-5326-10-02,C1-202-5326-10,Male,N/A,65
2953,202-East Mamprusi,312-Nalerigu,4046-Jawani CHPS,5326-Jawani,1,Isaac Tia,N1. Agriculture and GFC Introduction,30/04/2023,Jawani,Tia Isaac,N1. Agriculture and GFC Introduction,C1-202-5326-59-02,C1-202-5326-59,Male,N/A,65
2954,202-East Mamprusi,312-Nalerigu,4046-Jawani CHPS,5326-Jawani,1,Isaac Tia,N1. Agriculture and GFC Introduction,30/04/2023,Jawani,Tia Isaac,N1. Agriculture and GFC Introduction,C1-202-5326-51-02,C1-202-5326-51,Male,N/A,65
2955,202-East Mamprusi,312-Nalerigu,4046-Jawani CHPS,5326-Jawani,1,Isaac Tia,N1. Agriculture and GFC Introduction,30/04/2023,Jawani,Tia Isaac,N1. Agriculture and GFC Introduction,C1-202-5326-19-02,C1-202-5326-19,Male,N/A,65
2956,202-East Mamprusi,312-Nalerigu,4046-Jawani CHPS,5326-Jawani,1,Isaac Tia,N1. Agriculture and GFC Introduction,30/04/2023,Jawani,Tia Isaac,N1. Agriculture and GFC Introduction,C1-202-5326-53-02,C1-202-5326-53,Male,N/A,65
2957,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-42-02,C1-202-5419-42,Male,N/A,66
2958,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-04-02,C1-202-5419-04,Male,N/A,66
2959,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-10-02,C1-202-5419-10,Male,N/A,66
2960,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-44-02,C1-202-5419-44,Male,N/A,66
2961,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-60-02,C1-202-5419-60,Male,N/A,66
2962,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-54-02,C1-202-5419-54,Male,N/A,66
2963,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-56-02,C1-202-5419-56,Male,N/A,66
2964,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-40-02,C1-202-5419-40,Male,N/A,66
2965,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-50-02,C1-202-5419-50,Male,N/A,66
2966,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-47-02,C1-202-5419-47,Male,N/A,66
2967,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-34-02,C1-202-5419-34,Male,N/A,66
2968,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-48-02,C1-202-5419-48,Male,N/A,66
2969,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-59-02,C1-202-5419-59,Male,N/A,66
2970,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-57-02,C1-202-5419-57,Male,N/A,66
2971,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-46-02,C1-202-5419-46,Male,N/A,66
2972,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-02-02,C1-202-5419-02,Male,N/A,66
2973,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-37-02,C1-202-5419-37,Male,N/A,66
2974,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-58-02,C1-202-5419-58,Male,N/A,66
2975,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-53-02,C1-202-5419-53,Male,N/A,66
2976,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-55-02,C1-202-5419-55,Male,N/A,66
2977,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-45-02,C1-202-5419-45,Male,N/A,66
2978,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-51-02,C1-202-5419-51,Male,N/A,66
2979,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-22-02,C1-202-5419-22,Male,N/A,66
2980,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-43-02,C1-202-5419-43,Male,N/A,66
2981,202-East Mamprusi,314-Sakogu,4060-Sumniboma CHPS,5419-Sumniboma Sak,1,Inusah Talata,N1. Agriculture and GFC Introduction,02/05/2023,Sumniboma ,Inusah Talata,N1. Agriculture and GFC Introduction,C1-202-5419-41-02,C1-202-5419-41,Male,N/A,66
2982,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-59-02,C1-202-5273-59,Male,N/A,67
2983,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-52-02,C1-202-5273-52,Male,N/A,67
2984,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-42-02,C1-202-5273-42,Male,N/A,67
2985,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-40-02,C1-202-5273-40,Male,N/A,67
2986,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-47-02,C1-202-5273-47,Male,N/A,67
2987,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-37-02,C1-202-5273-37,Male,N/A,67
2988,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-02-02,C1-202-5273-02,Male,N/A,67
2989,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-56-02,C1-202-5273-56,Male,N/A,67
2990,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-46-02,C1-202-5273-46,Male,N/A,67
2991,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-55-02,C1-202-5273-55,Male,N/A,67
2992,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-41-02,C1-202-5273-41,Male,N/A,67
2993,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-60-02,C1-202-5273-60,Male,N/A,67
2994,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-34-02,C1-202-5273-34,Male,N/A,67
2995,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-43-02,C1-202-5273-43,Male,N/A,67
2996,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-13-02,C1-202-5273-13,Male,N/A,67
2997,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-58-02,C1-202-5273-58,Male,N/A,67
2998,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-16-02,C1-202-5273-16,Male,N/A,67
2999,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-50-02,C1-202-5273-50,Male,N/A,67
3000,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-54-02,C1-202-5273-54,Male,N/A,67
3001,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-51-02,C1-202-5273-51,Male,N/A,67
3002,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-22-02,C1-202-5273-22,Male,N/A,67
3003,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-45-02,C1-202-5273-45,Male,N/A,67
3004,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-19-02,C1-202-5273-19,Male,N/A,67
3005,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-44-02,C1-202-5273-44,Male,N/A,67
3006,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-61-02,C1-202-5273-61,Male,N/A,67
3007,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-49-02,C1-202-5273-49,Male,N/A,67
3008,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-53-02,C1-202-5273-53,Male,N/A,67
3009,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5273-Bowku,1,Kasimu Rachia,N1. Agriculture and GFC Introduction,02/05/2023,Bowku,Kasimu Rachia,N1. Agriculture and GFC Introduction,C1-202-5273-57-02,C1-202-5273-57,Male,N/A,67
3010,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-58-02,C1-202-5290-58,Male,N/A,68
3011,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-19-02,C1-202-5290-19,Male,N/A,68
3012,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-51-02,C1-202-5290-51,Male,N/A,68
3013,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-43-02,C1-202-5290-43,Male,N/A,68
3014,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-52-02,C1-202-5290-52,Male,N/A,68
3015,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-53-02,C1-202-5290-53,Male,N/A,68
3016,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-45-02,C1-202-5290-45,Male,N/A,68
3017,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-60-02,C1-202-5290-60,Male,N/A,68
3018,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-57-02,C1-202-5290-57,Male,N/A,68
3019,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-55-02,C1-202-5290-55,Male,N/A,68
3020,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-37-02,C1-202-5290-37,Male,N/A,68
3021,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-47-02,C1-202-5290-47,Male,N/A,68
3022,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-40-02,C1-202-5290-40,Male,N/A,68
3023,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-44-02,C1-202-5290-44,Male,N/A,68
3024,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-48-02,C1-202-5290-48,Male,N/A,68
3025,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-54-02,C1-202-5290-54,Male,N/A,68
3026,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-13-02,C1-202-5290-13,Male,N/A,68
3027,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-46-02,C1-202-5290-46,Male,N/A,68
3028,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-42-02,C1-202-5290-42,Male,N/A,68
3029,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-34-02,C1-202-5290-34,Male,N/A,68
3030,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-22-02,C1-202-5290-22,Male,N/A,68
3031,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-04-02,C1-202-5290-04,Male,N/A,68
3032,202-East Mamprusi,311-Langbinsi,4040-Samini CHPS,5290-Tangbini A,1,Musah Saratu,N1. Agriculture and GFC Introduction,04/05/2023,Tangbini,Musah Saratu,N1. Agriculture and GFC Introduction,C1-202-5290-50-02,C1-202-5290-50,Male,N/A,68
3033,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-47-02,C1-206-6247-47,Male,N/A,69
3034,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-40-02,C1-206-6247-40,Male,N/A,69
3035,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-59-02,C1-206-6247-59,Male,N/A,69
3036,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-48-02,C1-206-6247-48,Male,N/A,69
3037,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-53-02,C1-206-6247-53,Male,N/A,69
3038,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-13-02,C1-206-6247-13,Male,N/A,69
3039,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-46-02,C1-206-6247-46,Male,N/A,69
3040,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-51-02,C1-206-6247-51,Male,N/A,69
3041,206-West Gonja,337-Cateen Sub,4150-Kotito CHPS,6247-Kotito No 3,1,Koro Malik,N2. Maternal Nutrition for Exclusive Breastfeeding,05/05/2023,Kotito no 3,Malik Koro,N2. Maternal Nutrition for Exclusive Breastfeeding,C1-206-6247-19-02,C1-206-6247-19,Male,N/A,69
